Location name,Latitude,Longitude,Coordinates type,Material identifier,Short references,Original material identifier,Material type,Taxon rank,Taxon name,Reported biological identification,Fish category,Plant metabolism,Context,Relative dating - lower limit,Relative dating - upper limit,Relative dating timescale,Sample identifier,Sample type,Bone,Combustion stage,Dataset DOI,Result type,δ13C (‰vpdb),δ13C (‰vpdb) uncertainty,δ13C uncertainty type,δ15N (‰air),δ15N (‰air) uncertainty,δ15N uncertainty type,δ34S uncertainty type,Country
Thessaloniki Toumba,40.615,22.971,exact,2018.001.1704,Nitsch et al. (2017),TOU109,animal,genus,capra,goat,,,archaeological,-1390,-1050,BCE/CE,2018.001.1806,bone,humerus,,10.48530/isoarch.2018.001,exact,-18.6,,,4.6,,,,Greece
Thessaloniki Toumba,40.615,22.971,exact,2018.001.1705,Nitsch et al. (2017),TOU110,animal,genus,capra,goat,,,archaeological,-1390,-1050,BCE/CE,2018.001.1807,bone,humerus,,10.48530/isoarch.2018.001,exact,-19.2,,,5.3,,,,Greece
Thessaloniki Toumba,40.615,22.971,exact,2018.001.1706,Nitsch et al. (2017),TOU111,animal,genus,capra,goat,,,archaeological,-1390,-1050,BCE/CE,2018.001.1808,bone,humerus,,10.48530/isoarch.2018.001,exact,-19.7,,,4.2,,,,Greece
Thessaloniki Toumba,40.615,22.971,exact,2018.001.1707,Nitsch et al. (2017),TOU112,animal,genus,capra,goat,,,archaeological,-1390,-1050,BCE/CE,2018.001.1809,bone,humerus,,10.48530/isoarch.2018.001,exact,-19.3,,,4,,,,Greece
Thessaloniki Toumba,40.615,22.971,exact,2018.001.1708,Nitsch et al. (2017),TOU113,animal,genus,capra,goat,,,archaeological,-1390,-1050,BCE/CE,2018.001.1810,bone,humerus,,10.48530/isoarch.2018.001,exact,-19.7,,,4.2,,,,Greece
Thessaloniki Toumba,40.615,22.971,exact,2018.001.1709,Nitsch et al. (2017),TOU114,animal,genus,capra,goat,,,archaeological,-1390,-1050,BCE/CE,2018.001.1811,bone,humerus,,10.48530/isoarch.2018.001,exact,-19.7,,,4.1,,,,Greece
Thessaloniki Toumba,40.615,22.971,exact,2018.001.1710,Nitsch et al. (2017),TOU115,animal,genus,capra,goat,,,archaeological,-1390,-1050,BCE/CE,2018.001.1812,bone,humerus,,10.48530/isoarch.2018.001,exact,-19.7,,,5.3,,,,Greece
Thessaloniki Toumba,40.615,22.971,exact,2018.001.1711,Nitsch et al. (2017),TOU116,animal,genus,capra,goat,,,archaeological,-1390,-1050,BCE/CE,2018.001.1813,bone,humerus,,10.48530/isoarch.2018.001,exact,-19.7,,,4.6,,,,Greece
Thessaloniki Toumba,40.615,22.971,exact,2018.001.1712,Nitsch et al. (2017),TOU117,animal,genus,capra,goat,,,archaeological,-1390,-1050,BCE/CE,2018.001.1814,bone,humerus,,10.48530/isoarch.2018.001,exact,-19.1,,,5.3,,,,Greece
Thessaloniki Toumba,40.615,22.971,exact,2018.001.1713,Nitsch et al. (2017),TOU118,animal,genus,capra,goat,,,archaeological,-1390,-1050,BCE/CE,2018.001.1815,bone,humerus,,10.48530/isoarch.2018.001,exact,-19.8,,,7.2,,,,Greece
Thessaloniki Toumba,40.615,22.971,exact,2018.001.1714,Nitsch et al. (2017),TOU119,animal,genus,capra,goat,,,archaeological,-1390,-1050,BCE/CE,2018.001.1816,bone,radius,,10.48530/isoarch.2018.001,exact,-20.1,,,5.9,,,,Greece
Thessaloniki Toumba,40.615,22.971,exact,2018.001.1715,Nitsch et al. (2017),TOU120,animal,genus,capra,goat,,,archaeological,-1390,-1050,BCE/CE,2018.001.1817,bone,radius,,10.48530/isoarch.2018.001,exact,-19.4,,,7.1,,,,Greece
Thessaloniki Toumba,40.615,22.971,exact,2018.001.1716,Nitsch et al. (2017),TOU122,animal,genus,capra,goat,,,archaeological,-1390,-1050,BCE/CE,2018.001.1818,bone,radius,,10.48530/isoarch.2018.001,exact,-19.9,,,4.3,,,,Greece
Thessaloniki Toumba,40.615,22.971,exact,2018.001.1717,Nitsch et al. (2017),TOU123,animal,genus,capra,goat,,,archaeological,-1390,-1050,BCE/CE,2018.001.1819,bone,radius,,10.48530/isoarch.2018.001,exact,-18.8,,,5.5,,,,Greece
Thessaloniki Toumba,40.615,22.971,exact,2018.001.1718,Nitsch et al. (2017),TOU124,animal,genus,capra,goat,,,archaeological,-1390,-1050,BCE/CE,2018.001.1820,bone,radius,,10.48530/isoarch.2018.001,exact,-18.9,,,8.5,,,,Greece
Thessaloniki Toumba,40.615,22.971,exact,2018.001.1719,Nitsch et al. (2017),TOU125,animal,genus,capra,goat,,,archaeological,-1390,-1050,BCE/CE,2018.001.1821,bone,radius,,10.48530/isoarch.2018.001,exact,-20,,,5.2,,,,Greece
Thessaloniki Toumba,40.615,22.971,exact,2018.001.1720,Nitsch et al. (2017),TOU126,animal,genus,capra,goat,,,archaeological,-1390,-1050,BCE/CE,2018.001.1822,bone,radius,,10.48530/isoarch.2018.001,exact,-19.9,,,6.9,,,,Greece
Thessaloniki Toumba,40.615,22.971,exact,2018.001.1721,Nitsch et al. (2017),TOU127,animal,species,dama dama,fallow deer,,,archaeological,-1700,-1360,BCE/CE,2018.001.1823,bone,metacarpal,,10.48530/isoarch.2018.001,exact,-20.8,,,5.9,,,,Greece
Thessaloniki Toumba,40.615,22.971,exact,2018.001.1722,Nitsch et al. (2017),TOU128,animal,species,dama dama,fallow deer,,,archaeological,-2100,-1600,BCE/CE,2018.001.1824,bone,phalanx,,10.48530/isoarch.2018.001,exact,-21.4,,,6.5,,,,Greece
Thessaloniki Toumba,40.615,22.971,exact,2018.001.1723,Nitsch et al. (2017),TOU129,animal,species,dama dama,fallow deer,,,archaeological,-1700,-1360,BCE/CE,2018.001.1825,bone,metatarsal,,10.48530/isoarch.2018.001,exact,-20.1,,,6.4,,,,Greece
Thessaloniki Toumba,40.615,22.971,exact,2018.001.1724,Nitsch et al. (2017),TOU130,animal,species,dama dama,fallow deer,,,archaeological,-2100,-1360,BCE/CE,2018.001.1826,bone,radius,,10.48530/isoarch.2018.001,exact,-20.8,,,4.6,,,,Greece
Thessaloniki Toumba,40.615,22.971,exact,2018.001.1725,Nitsch et al. (2017),TOU131,animal,species,dama dama,fallow deer,,,archaeological,-2100,-1600,BCE/CE,2018.001.1827,bone,metacarpal,,10.48530/isoarch.2018.001,exact,-21,,,5.5,,,,Greece
Thessaloniki Toumba,40.615,22.971,exact,2018.001.1726,Nitsch et al. (2017),TOU132,animal,species,dama dama,fallow deer,,,archaeological,-2100,-1600,BCE/CE,2018.001.1828,bone,scapula,,10.48530/isoarch.2018.001,exact,-20.5,,,6.5,,,,Greece
Thessaloniki Toumba,40.615,22.971,exact,2018.001.1727,Nitsch et al. (2017),TOU133,animal,species,dama dama,fallow deer,,,archaeological,-2100,-1600,BCE/CE,2018.001.1829,bone,metatarsal,,10.48530/isoarch.2018.001,exact,-19.9,,,5.7,,,,Greece
Thessaloniki Toumba,40.615,22.971,exact,2018.001.1728,Nitsch et al. (2017),TOU134,animal,species,dama dama,fallow deer,,,archaeological,-2100,-1600,BCE/CE,2018.001.1830,bone,humerus,,10.48530/isoarch.2018.001,exact,-19.9,,,5.9,,,,Greece
Thessaloniki Toumba,40.615,22.971,exact,2018.001.1729,Nitsch et al. (2017),TOU135,animal,species,dama dama,fallow deer,,,archaeological,-1700,-1360,BCE/CE,2018.001.1831,bone,phalanx,,10.48530/isoarch.2018.001,exact,-21.1,,,6.1,,,,Greece
Thessaloniki Toumba,40.615,22.971,exact,2018.001.1730,Nitsch et al. (2017),TOU136,animal,species,dama dama,fallow deer,,,archaeological,-1700,-1360,BCE/CE,2018.001.1832,bone,tarsal,,10.48530/isoarch.2018.001,exact,-20.2,,,6.4,,,,Greece
Thessaloniki Toumba,40.615,22.971,exact,2018.001.1731,Nitsch et al. (2017),TOU137,animal,species,dama dama,fallow deer,,,archaeological,-1700,-1360,BCE/CE,2018.001.1833,bone,metatarsal,,10.48530/isoarch.2018.001,exact,-20.4,,,5.8,,,,Greece
Thessaloniki Toumba,40.615,22.971,exact,2018.001.1732,Nitsch et al. (2017),TOU138,animal,species,dama dama,fallow deer,,,archaeological,-2100,-1600,BCE/CE,2018.001.1834,bone,radius,,10.48530/isoarch.2018.001,exact,-20.5,,,5,,,,Greece
Thessaloniki Toumba,40.615,22.971,exact,2018.001.1733,Nitsch et al. (2017),TOU139,animal,species,dama dama,fallow deer,,,archaeological,-2100,-1600,BCE/CE,2018.001.1835,bone,radius,,10.48530/isoarch.2018.001,exact,-20.9,,,5.1,,,,Greece
Thessaloniki Toumba,40.615,22.971,exact,2018.001.1734,Nitsch et al. (2017),TOU140,animal,species,dama dama,fallow deer,,,archaeological,-2100,-1600,BCE/CE,2018.001.1836,bone,radius,,10.48530/isoarch.2018.001,exact,-21,,,4.7,,,,Greece
Thessaloniki Toumba,40.615,22.971,exact,2018.001.1735,Nitsch et al. (2017),TOU141,animal,species,dama dama,fallow deer,,,archaeological,-2100,-1600,BCE/CE,2018.001.1837,bone,phalanx,,10.48530/isoarch.2018.001,exact,-20.8,,,5.2,,,,Greece
Thessaloniki Toumba,40.615,22.971,exact,2018.001.1736,Nitsch et al. (2017),TOU142,animal,species,capreolus capreolus,roe deer,,,archaeological,-2100,-1600,BCE/CE,2018.001.1838,bone,metatarsal,,10.48530/isoarch.2018.001,exact,-21.3,,,5,,,,Greece
Thessaloniki Toumba,40.615,22.971,exact,2018.001.1737,Nitsch et al. (2017),TOU143,animal,species,capreolus capreolus,roe deer,,,archaeological,-2100,-1600,BCE/CE,2018.001.1839,bone,humerus,,10.48530/isoarch.2018.001,exact,-20.6,,,5.3,,,,Greece
Thessaloniki Toumba,40.615,22.971,exact,2018.001.1738,Nitsch et al. (2017),TOU144,animal,species,cervus elaphus,red deer,,,archaeological,-2100,-1600,BCE/CE,2018.001.1840,bone,radius,,10.48530/isoarch.2018.001,exact,-21.2,,,4,,,,Greece
Thessaloniki Toumba,40.615,22.971,exact,2018.001.1739,Nitsch et al. (2017),TOU145,animal,species,cervus elaphus,red deer,,,archaeological,-2100,-1360,BCE/CE,2018.001.1841,bone,metacarpal,,10.48530/isoarch.2018.001,exact,-20.8,,,4.6,,,,Greece
Thessaloniki Toumba,40.615,22.971,exact,2018.001.1740,Nitsch et al. (2017),TOU146,animal,species,cervus elaphus,red deer,,,archaeological,-2100,-1600,BCE/CE,2018.001.1842,bone,humerus,,10.48530/isoarch.2018.001,exact,-21.2,,,3.9,,,,Greece
Thessaloniki Toumba,40.615,22.971,exact,2018.001.1741,Nitsch et al. (2017),TOU147,animal,species,cervus elaphus,red deer,,,archaeological,-2100,-1600,BCE/CE,2018.001.1843,bone,humerus,,10.48530/isoarch.2018.001,exact,-20.6,,,3.7,,,,Greece
Thessaloniki Toumba,40.615,22.971,exact,2018.001.1742,Nitsch et al. (2017),TOU148,animal,species,cervus elaphus,red deer,,,archaeological,-2100,-1600,BCE/CE,2018.001.1844,bone,metatarsal,,10.48530/isoarch.2018.001,exact,-20.8,,,4.3,,,,Greece
Thessaloniki Toumba,40.615,22.971,exact,2018.001.1743,Nitsch et al. (2017),TOU149,animal,species,cervus elaphus,red deer,,,archaeological,-2100,-1600,BCE/CE,2018.001.1845,bone,radius,,10.48530/isoarch.2018.001,exact,-20.8,,,3.3,,,,Greece
Thessaloniki Toumba,40.615,22.971,exact,2018.001.1744,Nitsch et al. (2017),TOU150,animal,species,cervus elaphus,red deer,,,archaeological,-2100,-1360,BCE/CE,2018.001.1846,bone,metacarpal,,10.48530/isoarch.2018.001,exact,-20.4,,,3.8,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1745,Niekamp (2016),2a,plant,species,triticum monococcum,,,C3,archaeological,-3300,-2650,BCE/CE,2018.001.1847,grain,,charred,10.48530/isoarch.2018.001,exact,-24.5,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1746,Niekamp (2016),3,plant,species,triticum monococcum,,,C3,archaeological,-3300,-2650,BCE/CE,2018.001.1848,grain,,charred,10.48530/isoarch.2018.001,exact,-24,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1747,Niekamp (2016),4,plant,species,triticum monococcum,,,C3,archaeological,-3300,-2650,BCE/CE,2018.001.1849,grain,,charred,10.48530/isoarch.2018.001,exact,-23.9,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1748,Niekamp (2016),5,plant,species,triticum monococcum,,,C3,archaeological,-3300,-2650,BCE/CE,2018.001.1850,grain,,charred,10.48530/isoarch.2018.001,exact,-23.8,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1749,Niekamp (2016),6,plant,species,triticum monococcum,,,C3,archaeological,-3300,-2650,BCE/CE,2018.001.1851,grain,,charred,10.48530/isoarch.2018.001,exact,-24.2,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1750,Niekamp (2016),11,plant,species,hordeum vulgare,,,C3,archaeological,-3300,-2650,BCE/CE,2018.001.1852,grain,,charred,10.48530/isoarch.2018.001,exact,-23.7,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1751,Niekamp (2016),12,plant,species,hordeum vulgare,,,C3,archaeological,-3300,-2650,BCE/CE,2018.001.1853,grain,,charred,10.48530/isoarch.2018.001,exact,-23.3,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1752,Niekamp (2016),13,plant,species,hordeum vulgare,,,C3,archaeological,-3300,-2650,BCE/CE,2018.001.1854,grain,,charred,10.48530/isoarch.2018.001,exact,-24,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1753,Niekamp (2016),14,plant,species,hordeum vulgare,,,C3,archaeological,-3300,-2650,BCE/CE,2018.001.1855,grain,,charred,10.48530/isoarch.2018.001,exact,-24.7,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1754,Niekamp (2016),15,plant,species,hordeum vulgare,,,C3,archaeological,-3300,-2650,BCE/CE,2018.001.1856,grain,,charred,10.48530/isoarch.2018.001,exact,-23.7,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1755,Niekamp (2016),16,plant,species,hordeum vulgare,,,C3,archaeological,-3300,-2650,BCE/CE,2018.001.1857,grain,,charred,10.48530/isoarch.2018.001,exact,-23.6,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1756,Niekamp (2016),17,plant,species,hordeum vulgare,,,C3,archaeological,-3300,-2650,BCE/CE,2018.001.1858,grain,,charred,10.48530/isoarch.2018.001,exact,-24.5,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1757,Niekamp (2016),18,plant,species,hordeum vulgare,,,C3,archaeological,-3300,-2650,BCE/CE,2018.001.1859,grain,,charred,10.48530/isoarch.2018.001,exact,-23.5,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1758,Niekamp (2016),21,plant,species,lens culinaris,,,C3,archaeological,-3300,-2650,BCE/CE,2018.001.1860,grain,,charred,10.48530/isoarch.2018.001,exact,-23.2,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1759,Niekamp (2016),26,plant,species,lens culinaris,,,C3,archaeological,-3300,-2650,BCE/CE,2018.001.1861,grain,,charred,10.48530/isoarch.2018.001,exact,-24.5,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1760,Niekamp (2016),32,plant,species,triticum monococcum,,,C3,archaeological,-2650,-2150,BCE/CE,2018.001.1862,grain,,charred,10.48530/isoarch.2018.001,exact,-24.9,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1761,Niekamp (2016),33,plant,species,hordeum vulgare,,,C3,archaeological,-2650,-2150,BCE/CE,2018.001.1863,grain,,charred,10.48530/isoarch.2018.001,exact,-23.6,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1762,Niekamp (2016),34a,plant,species,hordeum vulgare,,,C3,archaeological,-2650,-2150,BCE/CE,2018.001.1864,grain,,charred,10.48530/isoarch.2018.001,exact,-24,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1763,Niekamp (2016),35,plant,species,lens culinaris,,,C3,archaeological,-2650,-2150,BCE/CE,2018.001.1865,grain,,charred,10.48530/isoarch.2018.001,exact,-23.2,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1764,Niekamp (2016),54,plant,species,triticum monococcum,,,C3,archaeological,-2650,-2150,BCE/CE,2018.001.1866,grain,,charred,10.48530/isoarch.2018.001,exact,-23.1,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1765,Niekamp (2016),55,plant,species,triticum monococcum,,,C3,archaeological,-2650,-2150,BCE/CE,2018.001.1867,grain,,charred,10.48530/isoarch.2018.001,exact,-22.7,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1766,Niekamp (2016),56,plant,species,triticum dicoccum,,,C3,archaeological,-2650,-2150,BCE/CE,2018.001.1868,grain,,charred,10.48530/isoarch.2018.001,exact,-22.5,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1767,Niekamp (2016),57,plant,species,triticum dicoccum,,,C3,archaeological,-2650,-2150,BCE/CE,2018.001.1869,grain,,charred,10.48530/isoarch.2018.001,exact,-22.4,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1768,Niekamp (2016),59,plant,species,hordeum vulgare,,,C3,archaeological,-2650,-2150,BCE/CE,2018.001.1870,grain,,charred,10.48530/isoarch.2018.001,exact,-24,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1769,Niekamp (2016),60,plant,species,hordeum vulgare,,,C3,archaeological,-2650,-2150,BCE/CE,2018.001.1871,grain,,charred,10.48530/isoarch.2018.001,exact,-24.1,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1770,Niekamp (2016),64a,plant,species,hordeum vulgare,,,C3,archaeological,-2650,-2150,BCE/CE,2018.001.1872,grain,,charred,10.48530/isoarch.2018.001,exact,-24.3,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1771,Niekamp (2016),72,plant,species,triticum dicoccum,,,C3,archaeological,-2200,-2000,BCE/CE,2018.001.1873,grain,,charred,10.48530/isoarch.2018.001,exact,-24.4,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1772,Niekamp (2016),73,plant,species,triticum dicoccum,,,C3,archaeological,-2200,-2000,BCE/CE,2018.001.1874,grain,,charred,10.48530/isoarch.2018.001,exact,-23.4,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1773,Niekamp (2016),74,plant,species,triticum monococcum,,,C3,archaeological,-2200,-2000,BCE/CE,2018.001.1875,grain,,charred,10.48530/isoarch.2018.001,exact,-24.1,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1774,Niekamp (2016),75,plant,species,hordeum vulgare,,,C3,archaeological,-2200,-2000,BCE/CE,2018.001.1876,grain,,charred,10.48530/isoarch.2018.001,exact,-24,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1775,Niekamp (2016),76,plant,species,hordeum vulgare,,,C3,archaeological,-2200,-2000,BCE/CE,2018.001.1877,grain,,charred,10.48530/isoarch.2018.001,exact,-23.9,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1776,Niekamp (2016),77,plant,species,hordeum vulgare,,,C3,archaeological,-2200,-2000,BCE/CE,2018.001.1878,grain,,charred,10.48530/isoarch.2018.001,exact,-24.4,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1777,Niekamp (2016),79,plant,species,hordeum vulgare,,,C3,archaeological,-2200,-2000,BCE/CE,2018.001.1879,grain,,charred,10.48530/isoarch.2018.001,exact,-23.5,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1778,Niekamp (2016),81,plant,species,lens culinaris,,,C3,archaeological,-2200,-2000,BCE/CE,2018.001.1880,grain,,charred,10.48530/isoarch.2018.001,exact,-24.2,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1779,Niekamp (2016),83,plant,species,lens culinaris,,,C3,archaeological,-2200,-2000,BCE/CE,2018.001.1881,grain,,charred,10.48530/isoarch.2018.001,exact,-23.3,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1780,Niekamp (2016),84,plant,species,lens culinaris,,,C3,archaeological,-2200,-2000,BCE/CE,2018.001.1882,grain,,charred,10.48530/isoarch.2018.001,exact,-23.2,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1781,Niekamp (2016),85,plant,species,lens culinaris,,,C3,archaeological,-2200,-2000,BCE/CE,2018.001.1883,grain,,charred,10.48530/isoarch.2018.001,exact,-23,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1782,Niekamp (2016),89,plant,species,lens culinaris,,,C3,archaeological,-2650,-2150,BCE/CE,2018.001.1884,grain,,charred,10.48530/isoarch.2018.001,exact,-24,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1783,Niekamp (2016),90,plant,species,hordeum vulgare,,,C3,archaeological,-1680,-1580,BCE/CE,2018.001.1885,grain,,charred,10.48530/isoarch.2018.001,exact,-23.5,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1784,Niekamp (2016),93,plant,species,hordeum vulgare,,,C3,archaeological,-1680,-1580,BCE/CE,2018.001.1886,grain,,charred,10.48530/isoarch.2018.001,exact,-23,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1785,Niekamp (2016),94,plant,species,hordeum vulgare,,,C3,archaeological,-1680,-1580,BCE/CE,2018.001.1887,grain,,charred,10.48530/isoarch.2018.001,exact,-22.1,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1786,Niekamp (2016),96a,plant,species,hordeum vulgare,,,C3,archaeological,-1680,-1580,BCE/CE,2018.001.1888,grain,,charred,10.48530/isoarch.2018.001,exact,-22.3,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1787,Niekamp (2016),97a,plant,species,hordeum vulgare,,,C3,archaeological,-1425,-1060,BCE/CE,2018.001.1889,grain,,charred,10.48530/isoarch.2018.001,exact,-23.3,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1788,Niekamp (2016),98,plant,species,hordeum vulgare,,,C3,archaeological,-1680,-1580,BCE/CE,2018.001.1890,grain,,charred,10.48530/isoarch.2018.001,exact,-23.3,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1789,Niekamp (2016),99,plant,species,hordeum vulgare,,,C3,archaeological,-1750,-1580,BCE/CE,2018.001.1891,grain,,charred,10.48530/isoarch.2018.001,exact,-22.4,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1790,Niekamp (2016),101,plant,species,hordeum vulgare,,,C3,archaeological,-1750,-1580,BCE/CE,2018.001.1892,grain,,charred,10.48530/isoarch.2018.001,exact,-22,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1791,Niekamp (2016),102,plant,species,hordeum vulgare,,,C3,archaeological,-1750,-1580,BCE/CE,2018.001.1893,grain,,charred,10.48530/isoarch.2018.001,exact,-22.8,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1792,Niekamp (2016),103,plant,species,hordeum vulgare,,,C3,archaeological,-1600,-1390,BCE/CE,2018.001.1894,grain,,charred,10.48530/isoarch.2018.001,exact,-23.3,,,,,,,Greece
Tsoungiza,37.80908,22.71052,exact,2018.001.1793,Niekamp (2016),104,plant,species,lens culinaris,,,C3,archaeological,-1600,-1390,BCE/CE,2018.001.1895,grain,,charred,10.48530/isoarch.2018.001,exact,-23.1,,,,,,,Greece
Petsas House,37.73079,22.75638,exact,2018.001.1794,Price et al. (2017),C-12-2438/A-12-1340,animal,species,bos taurus,,,,archaeological,-1400,-1300,BCE/CE,2018.001.1896,bone,,,10.48530/isoarch.2018.001,exact,-20.4,,,6.5,,,,Greece
Petsas House,37.73079,22.75638,exact,2018.001.1795,Price et al. (2017),C-12-2439/A-12-1341,animal,species,bos taurus,,,,archaeological,-1400,-1300,BCE/CE,2018.001.1897,bone,,,10.48530/isoarch.2018.001,exact,-20.6,,,4.3,,,,Greece
Petsas House,37.73079,22.75638,exact,2018.001.1796,Price et al. (2017),C-14-0060/A-14-0060,animal,species,bos taurus,,,,archaeological,-1400,-1300,BCE/CE,2018.001.1898,bone,,,10.48530/isoarch.2018.001,exact,-20.3,,,3.4,,,,Greece
Petsas House,37.73079,22.75638,exact,2018.001.1797,Price et al. (2017),C-12-2457/A-12-1359,animal,species,capra hircus,,,,archaeological,-1400,-1300,BCE/CE,2018.001.1899,bone,,,10.48530/isoarch.2018.001,exact,-20.6,,,10.7,,,,Greece
Petsas House,37.73079,22.75638,exact,2018.001.1798,Price et al. (2017),C-14-0068/A-14-0068,animal,species,capra hircus,,,,archaeological,-1400,-1300,BCE/CE,2018.001.1900,bone,,,10.48530/isoarch.2018.001,exact,-20.8,,,4.1,,,,Greece
Petsas House,37.73079,22.75638,exact,2018.001.1799,Price et al. (2017),C-14-0069/A-14-0069,animal,species,capra hircus,,,,archaeological,-1400,-1300,BCE/CE,2018.001.1901,bone,,,10.48530/isoarch.2018.001,exact,-19.8,,,6.1,,,,Greece
Petsas House,37.73079,22.75638,exact,2018.001.1800,Price et al. (2017),C-14-0070/A-14-0070,animal,species,capra hircus,,,,archaeological,-1400,-1300,BCE/CE,2018.001.1902,bone,,,10.48530/isoarch.2018.001,exact,-20.5,,,4.8,,,,Greece
Petsas House,37.73079,22.75638,exact,2018.001.1801,Price et al. (2017),C-14-0071/A-14-0071,animal,species,capra hircus,,,,archaeological,-1400,-1300,BCE/CE,2018.001.1903,bone,,,10.48530/isoarch.2018.001,exact,-20.7,,,3.9,,,,Greece
Petsas House,37.73079,22.75638,exact,2018.001.1802,Price et al. (2017),C-14-0072/A-14-0072,animal,species,capra hircus,,,,archaeological,-1400,-1300,BCE/CE,2018.001.1904,bone,,,10.48530/isoarch.2018.001,exact,-21.6,,,4.3,,,,Greece
